id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city
11347,201411,12.128116509451258,2,1.0,1390,11340,1.0,0,0,4,7,1390,0,1969,0,98168,47.4969,-122.3,1200,10224,Seattle
11348,201405,13.377007146164305,4,2.5,3160,11380,2.0,0,0,3,9,3160,0,1983,0,98074,47.6318,-122.039,2970,10385,Sammamish
11349,201501,13.658857917508856,4,2.25,2480,36974,2.0,0,0,4,9,2480,0,1973,0,98005,47.6441,-122.154,3160,35070,Bellevue
11350,201412,13.35743708061023,4,1.5,2720,37258,2.0,0,0,3,10,2720,0,1994,0,98077,47.7402,-122.035,3270,39714,Woodinville
11351,201409,13.652992804936396,2,1.75,2170,25732,1.0,0,2,4,8,2170,0,1952,0,98177,47.7542,-122.372,3020,23135,Seattle
11352,201406,13.244582780038517,4,2.75,3260,4900,2.0,0,0,3,9,3260,0,2013,0,98059,47.4812,-122.123,3260,6132,Renton
11353,201504,13.58231793342203,3,2.5,2250,19270,2.0,0,0,3,8,2250,0,1999,0,98074,47.6569,-122.088,2940,19541,Sammamish
11354,201412,12.468440756144114,3,2.25,1950,9600,1.0,0,0,4,7,1200,750,1987,0,98092,47.2762,-122.148,1760,8850,Auburn
11355,201504,13.279368835614243,3,2.0,2220,209523,1.0,0,0,3,7,2220,0,1991,0,98019,47.7586,-121.911,1600,210830,Duvall
11356,201407,12.596427499917318,3,1.75,1330,10523,1.0,0,0,3,7,1000,330,1981,0,98055,47.4605,-122.206,1320,8775,Renton
11357,201502,13.112315061750808,4,2.5,2310,7555,2.0,0,0,3,9,2310,0,1997,0,98155,47.7544,-122.303,1980,8416,Seattle
11358,201408,12.91164481522143,3,2.5,1500,9636,2.0,0,0,3,7,1500,0,1994,0,98011,47.75,-122.176,1700,9656,Bothell
11359,201501,13.3374763699232,3,1.75,2140,5808,1.0,0,1,3,7,1070,1070,1947,0,98119,47.6435,-122.373,1930,5808,Seattle
11360,201409,13.695601388686796,6,2.25,3830,11180,1.0,0,2,5,9,2440,1390,1962,0,98008,47.5849,-122.113,2500,10400,Bellevue
11361,201409,13.870946210925721,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,2000,98117,47.6852,-122.4,2010,5000,Seattle
11362,201408,13.531821834802397,4,1.75,2160,39430,1.0,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329,Bellevue
11363,201407,14.285514812209815,3,2.25,3170,5000,2.0,0,0,5,10,2230,940,1975,0,98102,47.6349,-122.318,3170,5400,Seattle
11364,201405,15.126542704125361,4,3.5,5550,28078,2.0,0,2,4,12,3350,2200,2000,0,98039,47.6395,-122.234,2980,19602,Medina
11365,201412,12.807655372286902,3,1.5,1520,8519,1.0,0,0,3,7,1520,0,1954,0,98133,47.7712,-122.339,1570,9000,Seattle
11366,201408,13.676249640055394,4,2.75,3410,23000,2.0,0,0,4,10,3410,0,1982,0,98006,47.5559,-122.149,2490,15512,Bellevue
11367,201505,12.54254845357358,3,2.5,1550,4486,2.0,0,0,3,7,1550,0,2000,0,98001,47.3299,-122.269,1700,4487,Auburn
11368,201406,12.706850963741102,4,2.5,2380,13550,2.0,0,0,3,7,2380,0,1999,0,98188,47.4486,-122.288,1230,9450,Seattle
11369,201406,12.54254845357358,7,2.5,1940,5458,2.0,0,0,3,7,1940,0,1994,0,98092,47.3191,-122.177,1710,5688,Auburn
11370,201502,12.495007682693725,3,2.5,1690,10336,2.0,0,0,4,7,1690,0,1989,0,98010,47.31100000000001,-122.003,1580,7700,Black Diamond
11371,201408,13.208542908506082,4,2.5,2040,7412,2.0,0,0,3,8,2040,0,1988,0,98074,47.6347,-122.026,2050,7830,Sammamish
11372,201408,12.524348178954261,3,1.75,1840,16679,1.0,0,0,3,8,1840,0,1989,0,98001,47.3207,-122.275,1910,15571,Auburn
11373,201405,12.608202196848836,3,1.0,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624,Seattle
11374,201504,13.3374763699232,3,2.5,1776,1248,3.0,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,Seattle
11375,201412,13.263777866614973,3,2.25,1640,12000,1.0,0,0,3,7,1180,460,1967,0,98008,47.6252,-122.104,1620,12000,Bellevue
11376,201409,13.409796918974868,4,2.5,2860,6600,2.0,0,0,3,9,2860,0,2000,0,98074,47.6067,-122.017,2790,6723,Sammamish
11377,201405,12.100717685412471,4,1.5,1740,7292,1.0,0,0,3,7,1020,720,1962,0,98168,47.4787,-122.302,1740,7573,Seattle
11378,201406,12.473619610420336,3,1.75,1390,18200,1.0,0,0,4,7,1390,0,1962,0,98023,47.3208,-122.337,1810,9675,Federal Way
11379,201406,12.44312304677877,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200,Federal Way
11380,201409,12.449022745701502,4,2.5,1580,7800,1.0,0,0,4,7,1580,0,1959,0,98059,47.481,-122.163,1320,7800,Renton
11381,201407,13.675099554994853,2,1.75,1900,13122,1.0,1,4,3,7,1100,800,1954,0,98178,47.5121,-122.248,1650,13160,Seattle
11382,201411,13.521140839642674,4,2.5,3130,10860,2.0,0,0,3,10,3130,0,1990,0,98075,47.56,-122.04,3130,10860,Sammamish
11383,201406,13.07107218827772,3,2.5,950,1110,2.0,0,0,3,8,950,0,2003,0,98102,47.6226,-122.319,1230,1215,Seattle
11384,201409,13.199326270390594,3,2.5,1720,11656,2.0,0,0,3,8,1720,0,1987,1999,98052,47.6791,-122.113,1890,10336,Redmond
11385,201407,11.51293546492023,2,0.75,660,5240,1.0,0,0,4,4,660,0,1912,0,98032,47.3881,-122.234,850,5080,Kent
11386,201410,13.698977865303197,5,1.0,2590,4652,2.0,0,0,4,8,2310,280,1907,0,98122,47.6038,-122.294,2360,4650,Seattle
11387,201405,12.54254845357358,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.269,1700,4746,Auburn
11388,201407,13.093965960493684,4,2.5,3560,12047,2.0,0,0,3,10,3560,0,1988,0,98023,47.3019,-122.341,3420,11250,Federal Way
11389,201407,13.415034483903348,5,2.5,2860,68519,2.0,0,0,5,8,2860,0,1958,0,98065,47.5265,-121.835,1670,35910,Snoqualmie
11390,201407,13.081543466215237,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,1987,0,98029,47.5684,-122.018,1870,6079,Issaquah
11391,201405,12.994532278619134,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,1947,0,98118,47.5689,-122.284,1740,6180,Seattle
11392,201406,13.519394351318699,4,2.5,2610,33206,2.0,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,28295,Redmond
11393,201408,13.016893966928787,3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,98117,47.6964,-122.362,1700,5080,Seattle
11394,201405,12.813119851828635,2,1.0,700,2334,1.0,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,Seattle
11395,201412,13.98525417643287,4,3.25,3960,12895,2.0,0,0,3,11,3960,0,2001,0,98059,47.5211,-122.151,3870,12040,Renton
11396,201505,12.211065162153215,3,1.0,900,7576,1.0,0,0,4,6,900,0,1959,0,98002,47.2881,-122.22,1220,7452,Auburn
11397,201412,13.26212705890841,3,1.75,2010,3800,2.0,0,0,2,7,2010,0,1922,0,98112,47.6408,-122.307,1540,3800,Seattle
11398,201502,12.154784614286667,3,1.0,1510,8760,1.0,0,0,4,6,1510,0,1946,0,98002,47.3015,-122.216,1040,7828,Auburn
11399,201505,13.51777949645943,2,3.0,2020,5000,1.0,0,0,3,8,1350,670,1952,0,98117,47.6758,-122.375,1160,1118,Seattle
11400,201503,13.681980308196241,6,3.5,4430,11453,2.0,0,0,3,9,3000,1430,2001,0,98056,47.5156,-122.204,2730,5661,Renton
11401,201409,12.240478903153711,3,1.5,1460,11100,1.0,0,0,3,7,1460,0,1956,0,98003,47.3253,-122.298,1460,11100,Federal Way
11402,201504,13.384729180332174,4,2.75,3260,5335,2.0,0,0,3,9,3260,0,2003,0,98065,47.5414,-121.864,3180,5438,Snoqualmie
11403,201504,13.997832948091215,4,2.5,2390,4200,2.0,0,0,3,9,2150,240,1924,0,98102,47.6272,-122.318,2800,5250,Seattle
11404,201410,12.47801017053037,3,2.0,1130,7200,1.0,0,0,4,6,1130,0,1944,0,98166,47.4779,-122.342,1270,7500,Seattle
11405,201408,13.26212705890841,3,2.5,1750,4797,2.0,0,0,4,7,1750,0,1991,0,98033,47.6954,-122.199,1750,4293,Kirkland
11406,201411,13.270785106659046,2,1.0,1040,3200,1.0,0,0,3,7,1040,0,1926,0,98103,47.6558,-122.334,1890,4000,Seattle
11407,201407,13.056225711649638,3,2.25,1630,2490,2.0,0,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680,Redmond
11408,201405,13.42246945133505,4,4.0,3680,18804,2.0,0,0,3,10,3680,0,1990,0,98074,47.6193,-122.014,3200,15954,Sammamish
11409,201410,12.713194418501526,5,3.5,2660,6978,2.0,0,0,3,8,1980,680,1996,0,98092,47.2631,-122.212,2220,7294,Auburn
11410,201503,12.07254696717504,2,1.0,620,6600,1.0,0,0,3,6,620,0,1963,0,98168,47.4862,-122.33,1050,6600,Seattle
11411,201504,13.171155446333852,3,1.75,1470,6550,1.0,0,2,3,7,1070,400,1916,0,98126,47.5463,-122.381,1440,6550,Seattle
11412,201502,12.149507585033072,3,1.0,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826,Auburn
11413,201503,13.35339731756509,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,Seattle
11414,201409,13.102162710901053,3,2.25,1630,7573,1.0,0,2,3,7,1230,400,1983,0,98034,47.7273,-122.211,1550,7695,Kirkland
11415,201410,12.429220196836383,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380,Seattle
11416,201406,12.899222326086994,4,2.25,2420,7927,1.0,0,0,4,7,1400,1020,1973,0,98133,47.7583,-122.343,2120,7693,Seattle
11417,201408,13.74830287778897,4,3.0,3680,7105,2.0,0,2,3,10,2890,790,2008,0,98115,47.6956,-122.311,1580,6815,Seattle
11418,201405,13.26212705890841,4,2.5,3020,17810,1.0,0,0,3,9,1600,1420,1979,0,98155,47.7735,-122.281,2500,15815,Seattle
11419,201410,14.322328762742183,4,3.25,4240,11189,2.0,0,2,3,10,4240,0,2006,0,98033,47.6526,-122.191,3390,12540,Kirkland
11420,201505,12.779875885354993,2,1.0,900,6656,1.0,0,0,3,7,900,0,1940,0,98126,47.5467,-122.377,1230,6400,Seattle
11421,201406,14.245994079242573,3,2.25,2880,7599,1.0,0,2,3,9,1710,1170,1958,2002,98033,47.6938,-122.215,2920,12401,Kirkland
11422,201503,12.611541086966115,3,1.75,1450,7620,1.0,0,0,4,7,1050,400,1955,0,98166,47.4569,-122.354,1380,7620,Seattle
11423,201407,12.79802008682886,3,1.75,1070,9000,1.0,0,0,4,7,1070,0,1978,0,98052,47.6984,-122.132,1700,8400,Redmond
11424,201410,12.409017571151187,3,1.5,2100,10000,1.0,0,0,4,7,2100,0,1954,0,98198,47.4222,-122.331,1300,7500,Seattle
11425,201410,13.467371932904971,4,2.5,3280,16575,1.0,0,0,3,9,2190,1090,1972,0,98188,47.426,-122.285,1570,13209,Seattle
11426,201501,13.267330877756825,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,98199,47.6409,-122.401,1640,6000,Seattle
11427,201407,12.742422730926119,5,3.0,3070,5252,2.0,0,0,3,8,3070,0,2005,0,98042,47.3666,-122.128,2760,5203,Kent
11428,201405,12.706850963741102,3,1.0,1180,43124,1.0,0,0,4,6,1180,0,1959,0,98027,47.5278,-122.063,1410,43560,Issaquah
11429,201501,13.005831808336863,4,2.25,2130,7200,2.0,0,0,3,7,2130,0,1972,0,98034,47.7152,-122.168,1990,7200,Kirkland
11430,201408,12.715900771961074,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560,Seattle
11431,201408,13.302183474822545,4,2.5,2520,3980,2.0,0,0,3,8,2520,0,2005,0,98027,47.5401,-122.07,2610,3980,Issaquah
11432,201408,13.353476685668044,5,2.0,2330,6783,1.0,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783,Seattle
11433,201504,13.565767608549109,5,2.25,2830,7738,2.0,0,0,4,8,2830,0,1977,0,98006,47.5582,-122.136,2300,9840,Bellevue
11434,201501,13.541075028051122,4,3.5,3720,13591,2.0,0,3,3,10,3720,0,2004,0,98065,47.536,-121.858,4210,14282,Snoqualmie
11435,201501,12.685311622366678,5,1.75,1890,9600,1.0,0,0,4,7,1890,0,1960,0,98028,47.7391,-122.241,2350,5308,Kenmore
11436,201407,13.296318365198623,4,2.5,2910,7287,2.0,0,0,3,8,2910,0,1998,0,98065,47.5354,-121.869,2420,6180,Snoqualmie
11437,201503,13.389333939650964,3,2.25,2770,57745,2.0,0,0,3,8,2770,0,1985,0,98072,47.775,-122.124,2720,46765,Woodinville
11438,201407,13.527829818844937,4,1.75,2520,21834,1.0,1,4,3,8,1420,1100,1960,0,98146,47.4996,-122.378,1700,8100,Seattle
11439,201405,13.180634172318978,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080,Seattle
11440,201406,12.77351770457993,2,1.75,1060,1241,2.0,0,0,3,7,960,100,2008,0,98144,47.5999,-122.3,1170,1400,Seattle
11441,201405,12.964541634128395,5,2.75,2220,4000,1.0,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000,Seattle
11442,201408,13.232116033476537,4,2.5,3220,5120,2.0,0,0,3,9,2420,800,2000,0,98118,47.5434,-122.27,1770,7680,Seattle
11443,201411,12.990432988203883,2,2.0,1600,5643,1.0,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746,Seattle
11444,201406,12.92808907025278,3,1.75,1840,5101,1.0,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,5000,Seattle
11445,201410,13.670485941982712,4,4.0,2790,16117,2.0,0,0,4,9,2790,0,1999,0,98005,47.6033,-122.155,2740,25369,Bellevue
11446,201502,14.375126917328105,6,4.25,5860,13928,2.0,0,3,3,10,4150,1710,2013,0,98006,47.5382,-122.114,5790,13928,Bellevue
11447,201406,13.441545570402797,3,3.0,3450,16200,2.0,0,0,3,10,3450,0,1983,0,98074,47.6319,-122.041,3130,12150,Sammamish
11448,201503,12.899097318586382,4,2.5,2350,5100,2.0,0,0,3,8,2350,0,2003,0,98038,47.3507,-122.007,2190,5100,Maple Valley
11449,201503,13.22672519452875,3,1.0,1250,4590,1.5,0,0,3,6,970,280,1903,0,98115,47.6757,-122.327,1830,4080,Seattle
11450,201405,13.425428028998196,3,2.0,2000,3207,1.0,0,0,4,7,1100,900,1916,0,98103,47.6561,-122.341,1460,3200,Seattle
11451,201406,13.197472705176983,3,2.0,2260,9568,1.0,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.058,2250,9744,Sammamish
11452,201408,12.923914877701906,3,1.75,1510,6597,1.0,0,0,4,6,950,560,1939,0,98144,47.5938,-122.315,1460,5320,Seattle
11453,201503,13.064736383209516,2,2.25,1800,2748,2.0,0,0,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,2755,Bellevue
11454,201410,13.534474352733596,3,2.5,2420,8856,1.0,0,3,3,9,1620,800,1957,0,98118,47.5405,-122.263,2650,9750,Seattle
11455,201408,12.505810504075185,5,1.75,1750,8325,1.0,0,0,5,7,1750,0,1966,0,98031,47.4007,-122.198,1430,8325,Kent
11456,201504,13.592368256649284,2,1.0,1570,5000,1.5,0,3,4,8,1570,0,1924,0,98144,47.5955,-122.294,1760,3000,Seattle
11457,201408,12.660331092405906,3,1.0,1010,7500,1.0,0,0,4,7,1010,0,1975,0,98074,47.6172,-122.061,1250,10000,Sammamish
11458,201406,12.33270970174018,4,1.0,1200,7200,1.5,0,0,3,6,1200,0,1944,0,98178,47.4951,-122.248,1070,6050,Seattle
11459,201407,13.345508528717259,3,3.0,1820,1641,3.0,0,0,3,8,1540,280,2006,0,98119,47.6482,-122.358,1720,1501,Seattle
11460,201409,14.444119750719839,4,5.0,5810,7440,2.0,0,0,3,10,3790,2020,2004,0,98033,47.6878,-122.212,3010,7200,Kirkland
11461,201502,13.620226550435392,4,2.5,3010,9600,1.0,0,2,3,9,1510,1500,1979,0,98006,47.5519,-122.156,2780,10000,Bellevue
11462,201504,13.151924121391561,4,2.5,1910,8947,1.0,0,0,4,8,1160,750,1970,0,98011,47.7374,-122.183,1920,7350,Bothell
11463,201505,12.840003118946523,4,2.0,1640,5014,1.0,0,0,4,7,930,710,1982,0,98106,47.5545,-122.356,1600,5452,Seattle
11464,201503,13.304686600863562,3,1.0,1480,17360,1.0,0,1,3,8,1480,0,1954,0,98136,47.5179,-122.387,2250,8720,Seattle
11465,201411,13.171726710614331,4,1.75,2520,7770,1.0,0,0,3,8,1680,840,1965,0,98177,47.7721,-122.372,2340,7770,Seattle
11466,201407,13.60479076121576,3,2.5,3140,10983,2.0,0,0,3,10,3140,0,1991,0,98075,47.5595,-122.04,3140,10983,Sammamish
11467,201503,12.07254696717504,3,1.0,1480,8415,1.0,0,0,3,7,1080,400,1967,0,98188,47.4585,-122.283,1780,8512,Seattle
11468,201503,12.190964083849375,2,1.0,770,8636,1.0,0,0,2,6,770,0,1951,0,98146,47.5075,-122.358,1110,8636,Seattle
11469,201503,12.445093483000798,3,1.0,1010,7384,1.0,0,2,5,6,1010,0,1943,0,98056,47.4905,-122.191,1010,8000,Renton
11470,201406,12.91164481522143,3,1.0,1460,10000,1.5,0,0,3,7,1460,0,2002,0,98074,47.6214,-122.063,1910,10000,Sammamish
11471,201409,13.566986376179663,4,2.75,2840,4864,3.0,0,0,3,9,2840,0,2014,0,98052,47.7103,-122.108,2990,5314,Redmond
11472,201501,12.206077645517674,4,2.75,1910,7210,1.0,0,0,4,7,1430,480,1980,0,98030,47.3693,-122.169,1750,7446,Kent
11473,201407,12.891694078557842,2,1.75,1610,4104,1.0,0,0,3,7,950,660,1996,0,98118,47.5565,-122.275,1510,5284,Seattle
11474,201410,13.610944619216111,3,3.75,2780,5002,2.0,0,0,3,10,2780,0,1999,0,98007,47.5939,-122.15,3110,5717,Bellevue
11475,201410,12.75130259456002,2,1.0,1160,8504,1.0,0,0,4,7,1160,0,1949,0,98155,47.7364,-122.295,1320,8504,Seattle
11476,201409,12.629708330910852,4,2.5,1850,7199,2.0,0,0,4,7,1850,0,1989,0,98031,47.4031,-122.172,1940,7432,Kent
11477,201407,12.73670383776449,3,2.25,2120,13090,1.0,0,0,3,8,2120,0,1997,0,98002,47.29600000000001,-122.219,1400,12039,Auburn
11478,201502,12.706850963741102,5,2.5,2620,12763,1.0,0,0,3,7,1400,1220,1979,0,98034,47.72,-122.213,2390,9156,Kirkland
11479,201504,12.502470376049185,4,2.5,2060,3608,2.0,0,0,3,7,2060,0,2004,0,98198,47.362,-122.309,2060,3608,Seattle
11480,201406,12.765548423664681,3,1.0,1060,9525,1.0,0,0,3,7,1060,0,1966,0,98052,47.6855,-122.111,1630,9525,Redmond
11481,201503,12.973865689268807,3,1.0,1500,6240,1.0,0,0,4,7,1500,0,1953,0,98125,47.7281,-122.311,1230,6240,Seattle
11482,201410,13.507627138738266,4,1.75,2380,5700,2.0,0,1,4,7,1820,560,1946,0,98105,47.6656,-122.271,2190,5700,Seattle
11483,201407,12.933623668263472,5,3.0,3045,5030,2.0,0,0,3,8,3045,0,1999,0,98058,47.4386,-122.127,3045,5322,Renton
11484,201405,13.336669594255035,3,2.5,1700,4105,2.0,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665,Seattle
11485,201410,13.42246945133505,3,1.75,1240,13869,1.0,0,0,4,7,1240,0,1957,0,98033,47.6919,-122.21,1970,7790,Kirkland
11486,201504,12.849244084401318,3,1.0,1410,7854,1.0,0,0,4,7,1410,0,1971,0,98034,47.7303,-122.192,1460,7500,Kirkland
11487,201406,12.441148720271016,3,1.5,880,6600,1.0,0,0,5,6,880,0,1945,0,98178,47.5002,-122.247,1020,6600,Seattle
11488,201405,11.967187086434018,2,1.0,740,9003,1.0,0,0,3,5,740,0,1949,0,98031,47.4217,-122.197,1230,8050,Kent
11489,201409,13.05942570755364,4,2.5,2090,7241,1.0,0,0,4,7,1140,950,2001,0,98034,47.726000000000006,-122.221,1510,7402,Kirkland
11490,201406,12.675923138051079,2,1.0,920,8341,1.0,0,0,3,7,920,0,1939,0,98146,47.5015,-122.38,2330,9792,Seattle
11491,201502,12.427218202181711,3,1.0,1180,7200,1.0,0,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,7200,Renton
11492,201502,13.091906231773164,3,1.0,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500,Seattle
11493,201406,12.658742534767816,3,1.75,1700,17355,1.0,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528,Maple Valley
11494,201504,12.301387370778713,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8149,Seattle
11495,201406,13.458622734225388,4,3.5,2690,6164,2.0,0,0,3,9,2690,0,2002,0,98075,47.599,-121.973,2910,5000,Sammamish
11496,201405,13.296318365198623,3,2.5,1750,3354,2.0,0,0,4,7,1750,0,1991,0,98033,47.6953,-122.199,1750,4286,Kirkland
11497,201412,13.507627138738266,4,2.5,3270,45537,2.0,0,0,3,9,3270,0,1993,0,98053,47.6303,-121.984,2670,38827,Redmond
11498,201405,13.203945207713025,4,2.5,2330,14289,2.0,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823,Bellevue
11499,201505,13.017005083966255,3,1.75,1720,6960,1.0,0,0,3,7,1140,580,1978,0,98052,47.6972,-122.129,1720,7280,Redmond
11500,201409,12.721888795877375,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,Seattle
11501,201412,12.628070334272698,2,2.25,1610,1968,2.0,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968,Renton
11502,201503,13.353476685668044,3,3.0,1880,2200,2.0,0,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,1426,Seattle
11503,201406,12.441148720271016,2,1.75,1220,5000,1.0,0,0,5,7,860,360,1921,0,98055,47.4906,-122.204,1120,5000,Renton
11504,201410,12.487488878546145,3,2.5,1340,10290,1.0,0,0,4,7,1140,200,1981,0,98042,47.3553,-122.149,1760,7903,Kent
11505,201409,12.732282325539853,4,2.5,2717,4513,2.0,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841,Auburn
11506,201408,12.449022745701502,2,1.0,1260,7810,2.0,0,0,3,6,1260,0,1945,0,98178,47.5003,-122.248,1260,7755,Seattle
11507,201406,12.727841176689147,4,3.0,2240,8504,2.0,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,Seattle
11508,201504,12.691275799522568,3,2.25,2080,9740,2.0,0,0,3,8,2080,0,1988,0,98092,47.261,-122.219,2080,8705,Auburn
11509,201412,13.122365377402328,4,2.75,3000,213008,1.0,0,0,4,8,3000,0,1975,0,98038,47.4032,-121.982,2300,74191,Maple Valley
11510,201406,12.793862088206213,4,2.0,1630,10375,1.0,0,0,5,7,1630,0,1968,0,98077,47.7566,-122.073,1360,10026,Woodinville
11511,201405,12.624786269856633,3,1.0,900,7500,1.0,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,7500,Kirkland
11512,201411,12.959846800844963,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400,Bellevue
11513,201405,13.981449482606033,3,1.75,1610,7200,1.0,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,7200,Seattle
11514,201407,12.138869243416009,3,2.5,1730,1803,2.0,0,0,3,7,1730,0,2005,0,98166,47.4648,-122.335,1190,7980,Seattle
11515,201406,13.47302165746721,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,4080,Seattle
11516,201503,13.279368835614243,3,1.75,1840,7350,1.0,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,8518,Kirkland
11517,201504,14.151983508870947,5,4.0,4700,22326,2.0,0,0,3,11,4700,0,2002,0,98006,47.5417,-122.111,4730,27110,Bellevue
11518,201502,14.498607907721096,4,3.5,4500,44384,1.0,0,0,3,12,3340,1160,1990,0,98004,47.6323,-122.192,2540,26287,Bellevue
11519,201412,12.429220196836383,3,1.75,1780,35233,1.0,0,0,4,8,1420,360,1979,0,98001,47.2949,-122.269,1950,17334,Auburn
11520,201412,13.76421831620775,4,2.75,3800,12200,2.0,0,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,14796,Bellevue
11521,201409,13.493928313146206,3,2.5,2980,16996,2.0,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438,Sammamish
11522,201405,13.132315688453556,4,2.5,2780,6369,1.0,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490,Kirkland
11523,201504,11.407576060361786,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,Seattle
11524,201504,12.899222326086994,4,2.0,2060,3060,2.0,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,3766,Seattle
11525,201412,13.386266457287837,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.326,1620,4080,Seattle
11526,201503,12.818554633046093,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,Seattle
11527,201412,13.815511557963774,3,1.0,1880,5450,1.5,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450,Seattle
11528,201502,12.947119117359627,4,2.5,2680,11590,2.0,0,0,4,9,2680,0,1988,0,98058,47.4395,-122.163,2580,8225,Renton
11529,201505,12.84529412258351,4,1.75,2180,7876,1.0,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225,Renton
11530,201502,12.587931300962664,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502,Maple Valley
11531,201408,13.291432507422343,4,2.75,2310,7851,1.0,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.187,2230,7359,Bellevue
11532,201411,12.799402253235032,3,1.75,1120,9730,1.0,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,8717,Bothell
11533,201412,12.33270970174018,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,Seattle
11534,201408,12.723380216015363,3,1.75,1260,8487,1.0,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.201,1890,13051,Bothell
11535,201503,12.73080413304066,5,2.5,2400,4496,2.0,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319,Kent
11536,201410,12.004574385508691,3,1.0,940,7200,1.0,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800,Auburn
11537,201407,13.98525417643287,3,2.25,2390,7875,1.0,0,1,3,10,1980,410,1948,0,98105,47.6515,-122.278,3720,9075,Seattle
11538,201410,12.428820118415677,2,2.0,1470,2541,2.0,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,2721,Maple Valley
